Año,temp,dew,humidity,precip,solarradiation,solarenergy,hours_of_light,Provincias,Comunidad,Superficie Plantación,Producción Total
2006,20.295068493150684,11.431232876712327,62.38027397260274,545.6,0.0,0.0,4451.061388888889,Córdoba,Andalucía,7665,200081
2007,17.90876712328767,8.676986301369864,61.652054794520545,455.0,0.0,0.0,4451.061111111111,Córdoba,Andalucía,9821,162672
2008,17.943715846994536,8.535792349726776,61.3035519125683,524.7,0.0,0.0,4460.646944444445,Córdoba,Andalucía,10872,192895
2009,18.681917808219175,8.261917808219177,58.318356164383566,626.8,0.0,0.0,4451.059722222222,Córdoba,Andalucía,10873,201126
2010,18.05369863013699,9.287123287671234,63.23041095890411,1026.5,78025.0,6740.2,4451.060555555556,Córdoba,Andalucía,10947,230432
2011,18.643287671232876,9.116986301369863,60.51835616438356,427.8,80430.7,6945.1,4451.056388888889,Córdoba,Andalucía,11103,254352
2012,18.10846994535519,6.976775956284153,56.19945355191257,440.9,82523.7,7126.6,4460.637777777778,Córdoba,Andalucía,11110,246136
2013,17.40684931506849,8.944657534246575,63.92246575342466,613.6,80986.1,6994.4,4451.049444444445,Córdoba,Andalucía,11200,301264
2014,17.86027397260274,9.90054794520548,66.21397260273972,566.1,81272.8,7019.0,4451.053611111111,Córdoba,Andalucía,11210,237662
2015,18.322465753424655,9.103835616438356,62.018904109589045,290.6,78490.5,6776.9,4451.051111111111,Córdoba,Andalucía,11027,215761
2016,18.31584699453552,9.900273224043715,65.07896174863389,580.8,76359.3,6594.5,4460.634166666667,Córdoba,Andalucía,11220,248472
2017,18.617260273972605,8.464657534246575,59.09945205479452,314.933,79863.5,6898.8,4451.046111111111,Córdoba,Andalucía,11256,266067
2018,17.384931506849316,9.755068493150684,67.27945205479452,873.177,67087.6,5794.5,4451.039444444445,Córdoba,Andalucía,11309,367090
2019,18.178356164383562,8.58027397260274,60.15917808219178,339.793,72520.7,6257.3,4451.039722222222,Córdoba,Andalucía,11660,332823
2020,18.5172131147541,9.912021857923497,64.28224043715846,438.205,66269.4,5718.0,4460.625,Córdoba,Andalucía,11702,340264
2021,18.27205479452055,9.191506849315068,62.518630136986296,386.748,67852.3,5862.2,4451.0375,Córdoba,Andalucía,11896,412384
2022,19.042465753424658,9.293698630136985,60.69260273972603,512.068,75713.5,6536.6,4451.035277777778,Córdoba,Andalucía,12151,228017
2002,16.196438356164382,6.281095890410959,58.020273972602745,547.76,0.0,0.0,4450.065833333333,Granada,Andalucía,583,9609
2003,16.907123287671233,6.933972602739726,57.97561643835616,386.056,0.0,0.0,4450.061388888889,Granada,Andalucía,583,13669
2004,16.750819672131147,6.886612021857924,57.75081967213114,301.751,0.0,0.0,4459.7091666666665,Granada,Andalucía,583,2974
2005,16.775890410958905,5.7783561643835615,54.308493150684924,226.435,0.0,0.0,4450.052777777778,Granada,Andalucía,583,17017
2006,16.092876712328767,8.075890410958904,64.73643835616438,336.766,0.0,0.0,4450.053055555555,Granada,Andalucía,583,15174
2007,14.95890410958904,6.887397260273973,64.33835616438355,220.793,0.0,0.0,4450.056388888889,Granada,Andalucía,802,14534
2008,15.135792349726776,6.784972677595629,63.29153005464481,338.079,0.0,0.0,4459.703888888889,Granada,Andalucía,929,15350
2009,15.896712328767125,7.2224657534246575,62.587397260273974,497.112,0.0,0.0,4450.051666666666,Granada,Andalucía,925,20411
2010,15.173698630136986,6.9,63.30164383561643,558.91,79547.4,6871.1,4450.050833333334,Granada,Andalucía,933,21970
2011,16.265479452054795,8.122739726027397,63.977260273972604,354.046,81644.7,7048.0,4450.048055555556,Granada,Andalucía,930,8829
2012,15.506557377049178,5.093169398907103,57.947814207650275,415.448,82556.3,7130.4,4459.703888888889,Granada,Andalucía,933,8745
2013,15.250410958904109,6.5969863013698635,62.429041095890405,498.806,82528.3,7127.1,4450.046388888889,Granada,Andalucía,926,17490
2014,15.994520547945205,7.127397260273972,62.60602739726028,383.926,83725.3,7232.7,4450.0475,Granada,Andalucía,873,13405
2015,16.14849315068493,6.572876712328767,60.32109589041096,247.519,79311.0,6846.0,4450.043333333333,Granada,Andalucía,809,11485
2016,16.370765027322403,7.000546448087431,61.29426229508197,314.636,78330.5,6757.9,4459.694444444444,Granada,Andalucía,809,15842
2017,16.805205479452052,5.8032876712328765,55.66301369863014,271.698,80631.4,6961.4,4450.036666666667,Granada,Andalucía,706,14403
2018,15.227671232876713,7.406849315068493,65.54273972602739,536.73,72360.3,6235.4,4450.036388888889,Granada,Andalucía,706,13562
2019,15.915616438356164,6.490684931506849,60.14520547945205,444.76599999999996,90151.0,7783.8,4450.038333333333,Granada,Andalucía,682,10722
2020,16.64726775956284,7.112841530054645,60.446174863387974,307.73900000000003,97282.5,8400.2,4459.685833333333,Granada,Andalucía,705,9070
2021,16.421369863013698,6.866575342465754,59.84712328767124,312.034,73214.4,6319.5,4450.031111111111,Granada,Andalucía,704,7302
2022,17.48301369863014,6.667397260273972,56.44465753424657,302.548,67190.7,5799.9,4450.028333333334,Granada,Andalucía,654,6283
2002,17.913972602739726,13.62054794520548,78.36630136986301,496.017,0.0,0.0,4450.186111111111,Huelva,Andalucía,9024,222415
2003,18.236438356164385,12.618356164383561,72.5641095890411,717.179,0.0,0.0,4450.182777777778,Huelva,Andalucía,9875,208898
2004,18.016939890710383,11.396994535519125,68.40601092896175,451.651,0.0,0.0,4459.822222222222,Huelva,Andalucía,9694,171639
2005,17.728219178082192,11.316164383561643,68.88164383561643,380.226,0.0,0.0,4450.178333333333,Huelva,Andalucía,9768,212619
2006,18.212054794520547,12.741643835616438,73.17835616438356,832.984,0.0,0.0,4450.178333333333,Huelva,Andalucía,10549,232996
2007,17.776712328767122,11.174246575342465,68.14109589041095,506.61199999999997,0.0,0.0,4450.175,Huelva,Andalucía,10883,236186
2008,17.724590163934426,11.051912568306012,67.81475409836065,708.746,0.0,0.0,4459.817222222222,Huelva,Andalucía,12186,246811
2009,18.340821917808217,11.624657534246575,67.57808219178082,520.161,0.0,0.0,4450.171666666667,Huelva,Andalucía,13017,243285
2010,18.624657534246577,12.543287671232877,70.11479452054795,943.565,79228.0,6841.5,4450.166666666667,Huelva,Andalucía,13017,241350
2011,18.59041095890411,12.102739726027398,68.29753424657534,616.53,81434.3,7030.4,4450.169722222222,Huelva,Andalucía,12718,274000
2012,17.904918032786885,10.51967213114754,65.05136612021857,359.834,82526.1,7130.5,4459.814722222222,Huelva,Andalucía,12600,288417
2013,18.085479452054795,11.107123287671232,66.35095890410959,424.569,82653.6,7137.8,4450.169722222222,Huelva,Andalucía,11777,313049
2014,18.28739726027397,12.206575342465753,70.24876712328766,667.934,82180.4,7096.1,4450.166944444444,Huelva,Andalucía,11716,306472
2015,18.666575342465755,11.692328767123287,66.98054794520549,362.374,78988.7,6824.5,4450.167222222222,Huelva,Andalucía,11737,262021
2016,18.493169398907103,11.859562841530055,68.5620218579235,524.286,78251.9,6757.5,4459.805833333334,Huelva,Andalucía,10932,356076
2017,18.822191780821917,11.14904109589041,64.55698630136986,488.573,81277.9,7018.6,4450.162777777778,Huelva,Andalucía,10882,298090
2018,17.601917808219177,11.763013698630138,71.51287671232878,463.248,76974.6,6646.5,4450.159166666666,Huelva,Andalucía,8687,283540
2019,18.214246575342464,11.13041095890411,66.54027397260275,212.83,80042.5,6908.6,4450.1577777777775,Huelva,Andalucía,8687,231260
2020,18.73497267759563,12.243989071038252,69.37786885245902,507.61,75354.0,6511.2,4459.801388888889,Huelva,Andalucía,8520,253449
2021,18.44931506849315,11.465479452054794,67.1041095890411,213.312,75870.9,6546.9,4450.156111111111,Huelva,Andalucía,9090,288464
2022,19.03150684931507,12.172876712328769,68.03095890410958,368.296,73797.9,6371.7,4450.150833333333,Huelva,Andalucía,9005,206287
2002,16.303835616438356,6.47945205479452,58.148493150684935,612.149,0.0,0.0,4450.921388888889,Jaén,Andalucía,1,10
2003,16.98876712328767,7.204657534246575,58.48657534246575,559.579,0.0,0.0,4450.919166666667,Jaén,Andalucía,1,10
2004,16.435245901639345,6.770491803278689,58.44754098360656,405.848,0.0,0.0,4460.510277777777,Jaén,Andalucía,1,13
2005,16.345479452054796,5.749863013698629,55.353150684931514,464.624,0.0,0.0,4450.915,Jaén,Andalucía,1,11
2006,16.055890410958902,7.896712328767124,64.42109589041097,502.204,0.0,0.0,4450.914722222222,Jaén,Andalucía,1,11
2007,14.82219178082192,6.567397260273973,63.62575342465754,310.883,0.0,0.0,4450.915,Jaén,Andalucía,2,20
2008,14.972677595628415,6.447540983606558,62.63633879781421,489.038,0.0,0.0,4460.503055555556,Jaén,Andalucía,2,19
2009,15.645205479452056,6.770136986301369,61.763287671232874,682.354,0.0,0.0,4450.910555555555,Jaén,Andalucía,1,11
2010,15.067123287671233,6.695890410958904,63.02465753424657,888.202,78679.8,6790.2,4450.91,Jaén,Andalucía,1,9
2011,16.41972602739726,7.8841095890410955,62.82657534246576,434.803,81366.0,7025.5,4450.906388888889,Jaén,Andalucía,4,34
2012,15.529234972677596,5.083879781420765,57.63961748633879,581.896,83249.0,7188.2,4460.502222222222,Jaén,Andalucía,10,55
2013,15.369041095890411,6.750136986301371,62.48849315068493,868.91,81288.7,7022.3,4450.905277777778,Jaén,Andalucía,7,55
2014,16.203287671232875,7.376438356164384,62.66219178082192,556.987,82518.3,7125.0,4450.903611111111,Jaén,Andalucía,4,37
2015,17.222465753424657,6.598356164383562,55.57369863013699,277.63800000000003,78674.9,6791.2,4450.9,Jaén,Andalucía,5,46
2016,17.69945355191257,7.066939890710382,55.43825136612022,415.391,76299.7,6590.6,4460.4961111111115,Jaén,Andalucía,2,18
2017,18.436712328767122,6.2,50.530410958904106,395.81,79707.8,6882.7,4450.8975,Jaén,Andalucía,2,18
2018,16.605753424657536,7.515890410958905,59.911232876712326,684.871,66314.1,5726.3,4450.895277777778,Jaén,Andalucía,1,9
2019,17.556164383561644,6.429041095890411,53.44712328767123,425.55400000000003,71047.7,6134.8,4450.8925,Jaén,Andalucía,0,0
2020,18.22704918032787,7.480054644808742,55.34754098360656,341.84,68348.3,5897.4,4460.488055555556,Jaén,Andalucía,0,0
2021,17.926301369863015,5.864931506849315,51.850136986301365,294.535,67487.9,5827.6,4450.888333333333,Jaén,Andalucía,1,28
2022,18.89972602739726,6.920821917808219,51.400821917808216,349.423,67418.0,5820.2,4450.8875,Jaén,Andalucía,1,28
2002,19.28109589041096,12.28876712328767,66.96657534246575,468.933,0.0,0.0,4449.4319444444445,Málaga,Andalucía,5405,103650
2003,18.75013698630137,11.748219178082193,66.6117808219178,746.466,0.0,0.0,4449.421944444444,Málaga,Andalucía,5668,115273
2004,18.56584699453552,11.672950819672131,66.91366120218579,715.451,0.0,0.0,4459.116388888889,Málaga,Andalucía,5678,113912
2005,18.7427397260274,10.639178082191782,62.94986301369863,292.13,0.0,0.0,4449.421944444444,Málaga,Andalucía,5531,110954
2006,19.24958904109589,12.051780821917808,65.93863013698629,519.502,0.0,0.0,4449.423611111111,Málaga,Andalucía,5436,132068
2007,18.713972602739727,11.036712328767123,64.31972602739727,385.127,0.0,0.0,4449.4175,Málaga,Andalucía,5385,119964
2008,18.696448087431694,11.037158469945355,64.31092896174863,533.409,0.0,0.0,4459.111944444445,Málaga,Andalucía,4743,75881
2009,18.925479452054795,10.96931506849315,63.314246575342466,593.603,0.0,0.0,4449.416388888889,Málaga,Andalucía,4151,73787
2010,18.595068493150684,11.967945205479452,68.19287671232877,1153.075,78827.0,6803.2,4449.4175,Málaga,Andalucía,5086,87324
2011,18.873150684931506,12.176438356164383,68.15287671232876,439.09999999999997,80716.9,6969.8,4449.416388888889,Málaga,Andalucía,4742,88023
2012,18.187158469945356,10.320491803278689,64.34098360655737,531.165,81775.5,7060.7,4459.108055555555,Málaga,Andalucía,4745,81589
2013,18.37835616438356,10.902191780821918,64.46273972602741,367.88100000000003,82336.1,7109.9,4449.410277777778,Málaga,Andalucía,4459,71964
2014,18.87041095890411,11.256164383561643,64.85369863013699,374.796,82782.4,7150.5,4449.416666666667,Málaga,Andalucía,4509,83130
2015,19.406027397260274,12.190136986301368,66.41068493150685,346.568,79301.6,6846.4,4449.4094444444445,Málaga,Andalucía,4470,77842
2016,18.98497267759563,12.057377049180328,67.19426229508197,566.338,78744.3,6798.9,4459.102777777778,Málaga,Andalucía,4343,53711
2017,18.768767123287674,11.744657534246576,66.51890410958904,345.013,81287.4,7019.1,4449.403888888889,Málaga,Andalucía,4342,102336
2018,18.575890410958905,11.595890410958905,66.67972602739725,594.414,85785.8,7397.2,4449.401944444445,Málaga,Andalucía,4347,97684
2019,19.205479452054796,11.434246575342465,63.75041095890411,154.37199999999999,94440.3,8158.0,4449.404166666666,Málaga,Andalucía,4347,82300
2020,19.085792349726773,12.558743169398907,68.92377049180327,479.342,99259.4,8575.5,4459.099166666667,Málaga,Andalucía,4349,59391
2021,19.167397260273972,12.547671232876711,68.56082191780823,360.919,58284.2,5030.1,4449.396944444445,Málaga,Andalucía,4354,64831
2022,19.635068493150687,12.216164383561642,65.45013698630137,417.97499999999997,67891.7,5857.1,4449.395555555556,Málaga,Andalucía,4287,43877
2002,18.551780821917806,11.402739726027397,67.97972602739726,598.21,0.0,0.0,4450.3711111111115,Sevilla,Andalucía,15420,335152
2003,18.825479452054797,10.858630136986301,65.29287671232878,660.799,0.0,0.0,4450.3711111111115,Sevilla,Andalucía,15692,335996
2004,18.58688524590164,11.327322404371586,67.16967213114754,600.081,0.0,0.0,4459.995277777778,Sevilla,Andalucía,16443,333172
2005,19.024657534246575,9.993150684931507,61.26602739726027,230.028,0.0,0.0,4450.366388888889,Sevilla,Andalucía,17871,276059
2006,19.653972602739724,12.736986301369862,69.8317808219178,692.269,0.0,0.0,4450.366944444444,Sevilla,Andalucía,18018,415587
2007,18.81013698630137,11.846849315068495,68.9876712328767,383.315,0.0,0.0,4450.365277777778,Sevilla,Andalucía,21367,380625
2008,18.742622950819673,10.374043715846994,63.90710382513661,497.245,0.0,0.0,4459.991111111111,Sevilla,Andalucía,23768,426060
2009,19.412876712328767,10.460547945205478,62.236712328767126,602.097,0.0,0.0,4450.362777777777,Sevilla,Andalucía,24477,237191
2010,18.91178082191781,11.307123287671233,67.09890410958904,918.505,79060.4,6828.8,4450.363055555556,Sevilla,Andalucía,24877,490154
2011,19.007397260273972,10.631780821917808,64.20301369863013,391.84499999999997,80507.8,6951.7,4450.359444444444,Sevilla,Andalucía,25072,426172
2012,18.369672131147542,8.729508196721312,60.284972677595626,314.762,82722.8,7138.4,4459.9825,Sevilla,Andalucía,24858,496357
2013,18.19945205479452,10.35095890410959,65.94657534246575,435.973,82067.5,7085.6,4450.350277777778,Sevilla,Andalucía,24767,682110
2014,18.58164383561644,11.061095890410959,67.13205479452056,630.067,82426.9,7116.1,4450.352777777778,Sevilla,Andalucía,24778,591152
2015,19.05835616438356,10.178630136986301,62.43369863013699,317.885,78527.6,6782.4,4450.351388888889,Sevilla,Andalucía,24789,614693
2016,19.120218579234972,10.822131147540984,64.81530054644809,616.161,77100.7,6655.8,4459.981666666667,Sevilla,Andalucía,24583,746803
2017,19.515616438356165,10.001369863013698,60.2641095890411,320.902,80388.1,6941.1,4450.353888888889,Sevilla,Andalucía,24583,778493
2018,18.15013698630137,11.033972602739727,67.99808219178082,592.25,69016.8,5961.4,4450.3405555555555,Sevilla,Andalucía,24583,854239
2019,18.993698630136986,10.242739726027397,62.18630136986302,419.716,85955.7,7438.3,4450.3422222222225,Sevilla,Andalucía,25190,781276
2020,19.404098360655738,11.312568306010927,65.25081967213114,390.533,84212.3,7291.0,4459.976111111111,Sevilla,Andalucía,26246,915732
2021,19.005205479452055,10.632602739726028,63.86000000000001,402.07,95610.1,8208.4,4450.336666666667,Sevilla,Andalucía,26647,971084
2022,19.753698630136988,10.925205479452055,62.92246575342466,346.851,88342.6,7607.0,4450.338333333333,Sevilla,Andalucía,27175,687421
2002,21.210684931506847,13.643561643835616,63.32383561643836,218.2,0.0,0.0,4439.454166666666,LasPalmas,Canarias,372,6723
2003,20.81013698630137,13.456164383561644,63.80301369863013,357.6,0.0,0.0,4439.457222222222,LasPalmas,Canarias,669,11013
2004,21.03551912568306,13.07295081967213,61.75409836065574,141.3,0.0,0.0,4449.846388888889,LasPalmas,Canarias,682,11202
2005,20.624383561643835,13.358082191780822,64.01945205479451,230.0,0.0,0.0,4439.456111111112,LasPalmas,Canarias,706,11178
2006,20.519726027397258,12.892054794520549,62.681643835616434,289.9,0.0,0.0,4439.453611111111,LasPalmas,Canarias,712,10982
2007,20.315890410958904,12.192328767123287,61.09616438356164,128.8,0.0,0.0,4439.456388888889,LasPalmas,Canarias,702,10847
2008,20.466120218579235,12.542622950819673,61.69098360655738,89.0,0.0,0.0,4449.839722222222,LasPalmas,Canarias,593,9202
2009,20.903013698630136,13.541643835616437,63.8813698630137,55.4,0.0,0.0,4439.455277777778,LasPalmas,Canarias,590,9193
2010,21.73890410958904,14.639178082191782,65.53616438356164,171.5,92021.4,7949.2,4439.451388888889,LasPalmas,Canarias,587,9296
2011,20.99041095890411,14.067671232876712,65.47917808219178,88.89999999999999,92838.2,8014.8,4439.454166666666,LasPalmas,Canarias,588,9236
2012,21.3396174863388,13.812295081967214,63.428688524590164,75.9,92560.5,7994.0,4449.838333333333,LasPalmas,Canarias,584,9162
2013,21.45013698630137,14.27890410958904,65.06575342465753,71.6,93462.1,8072.9,4439.4475,LasPalmas,Canarias,659,10320
2014,21.288493150684932,14.783013698630137,67.24849315068494,121.4,93090.5,8037.8,4439.446944444445,LasPalmas,Canarias,659,10304
2015,21.384931506849316,14.28986301369863,65.19561643835617,172.7,84526.3,7302.5,4439.449166666666,LasPalmas,Canarias,660,10304
2016,21.369945355191255,14.55136612021858,66.06803278688525,118.0,83532.5,7215.2,4449.835555555555,LasPalmas,Canarias,641,10044
2017,21.543013698630137,14.184109589041096,64.40547945205479,43.1,85445.0,7378.5,4439.4413888888885,LasPalmas,Canarias,641,10022
2018,20.50794520547945,14.003287671232876,67.1627397260274,154.7,83317.1,7198.3,4439.443611111111,LasPalmas,Canarias,575,9072
2019,20.84109589041096,13.897808219178081,65.68739726027398,77.0,85711.4,7404.4,4439.439444444444,LasPalmas,Canarias,519,10168
2020,21.261748633879783,14.217213114754099,65.66693989071038,63.4,83230.9,7188.7,4449.828888888889,LasPalmas,Canarias,520,9197
2021,21.084383561643836,14.279726027397261,66.22438356164383,54.0,80449.2,6952.6,4439.436388888889,LasPalmas,Canarias,527,8329
2022,21.364109589041096,14.576712328767123,66.61232876712329,75.2,82992.5,7171.8,4439.434722222222,LasPalmas,Canarias,544,8338
2002,18.974246575342466,12.518904109589041,68.50027397260274,293.03000000000003,0.0,0.0,4439.7825,Tenerife,Canarias,443,7967
2003,19.03232876712329,13.015342465753426,69.93643835616439,148.123,0.0,0.0,4439.782222222222,Tenerife,Canarias,420,7375
2004,19.312568306010927,12.57103825136612,67.66174863387978,283.931,0.0,0.0,4450.143333333333,Tenerife,Canarias,484,8158
2005,18.661369863013697,12.514520547945207,69.60684931506849,305.909,0.0,0.0,4439.774722222222,Tenerife,Canarias,483,8106
2006,18.286575342465753,12.12794520547945,69.63890410958905,357.562,0.0,0.0,4439.780555555555,Tenerife,Canarias,489,7690
2007,17.786849315068494,11.307123287671233,68.59917808219178,225.406,0.0,0.0,4439.781111111111,Tenerife,Canarias,492,7705
2008,18.14153005464481,11.926502732240438,69.55245901639344,183.535,0.0,0.0,4450.145555555556,Tenerife,Canarias,433,6866
2009,18.73095890410959,13.455890410958903,73.54684931506848,232.71,0.0,0.0,4439.771944444445,Tenerife,Canarias,429,6779
2010,18.924657534246574,13.55945205479452,73.68794520547945,250.775,91586.9,7907.5,4439.775833333333,Tenerife,Canarias,433,5488
2011,18.044109589041096,12.818082191780823,73.68739726027398,291.94,91973.0,7944.3,4439.771944444445,Tenerife,Canarias,435,4966
2012,19.11775956284153,12.82103825136612,69.86010928961748,217.642,91946.7,7936.8,4450.133055555556,Tenerife,Canarias,438,4342
2013,18.908493150684933,12.952054794520548,71.19232876712329,355.405,92972.0,8031.4,4439.773055555555,Tenerife,Canarias,443,5073
2014,17.764657534246577,13.421095890410959,77.43150684931507,533.823,93000.2,8031.3,4439.768888888889,Tenerife,Canarias,443,5112
2015,18.108493150684932,12.89123287671233,74.27835616438355,267.779,84153.2,7264.6,4439.766388888889,Tenerife,Canarias,444,5123
2016,19.036338797814206,13.216666666666667,71.25,234.515,83805.8,7240.1,4450.136111111111,Tenerife,Canarias,463,4445
2017,21.288493150684932,13.486301369863014,62.495616438356166,100.039,85105.8,7347.7,4439.763055555555,Tenerife,Canarias,457,3767
2018,20.051780821917806,13.101369863013698,65.28328767123288,267.231,52075.9,4500.4,4439.762777777778,Tenerife,Canarias,433,2784
2019,20.432054794520546,12.935890410958905,63.42767123287671,161.444,76505.5,6611.5,4439.764722222222,Tenerife,Canarias,433,3314
2020,18.90601092896175,12.331693989071038,69.1775956284153,170.625,77516.9,6698.7,4450.126388888889,Tenerife,Canarias,435,3219
2021,18.25095890410959,12.632876712328768,72.66630136986302,198.635,62905.7,5433.4,4439.756944444444,Tenerife,Canarias,386,2796
2022,18.741917808219178,13.007945205479452,72.13315068493151,246.891,55955.2,4835.3,4439.762222222223,Tenerife,Canarias,419,3579
